                                                                                                                                                                                

--------- beginning of system
01-23 17:37:29.334  3875  3875 I chatty  : uid=10025(com.android.documentsui) expire 2 lines
01-23 17:37:29.334  3875  3875 W ViewRootImpl[FilesActivity]: Cancelling event due to no window focus: MotionEvent { action=ACTION_CANCEL, actionButton=0, id[0]=0, x[0]=399.94812, y[0]=250.49979, toolType[0]=TOOL_TYPE_MOUSE, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=560707, downTime=559523, deviceId=2, source=0x2002 }
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:04.796  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.797  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.11 secs
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.797  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 11541333 us
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11136000
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.797  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.798  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.14 secs
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.798  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:38:04.798  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 11562666 us
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11157333
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.798  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.799  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.16 secs
01-23 17:38:04.799  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.799  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.799  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.800  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 11584000 us
01-23 17:38:04.800  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:04.800  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:38:04.800  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:04.800  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.800  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.800  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:38:04.801  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 11178666 us, flags = 0x00000030
01-23 17:38:04.801  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 3
01-23 17:38:04.801  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 11200000 us, flags = 0x00000030
01-23 17:38:04.801  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:38:04.801  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11178666, start 595902202750
01-23 17:38:04.801  1732  3957 V MediaCodec: -- match entry for 11178666, hits our frame of 11178666
01-23 17:38:04.801  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11200000, start 595902696875
01-23 17:38:04.801  1732  3957 V MediaCodec: -- match entry for 11200000, hits our frame of 11200000
01-23 17:38:04.801  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 5 time 11221333 us, flags = 0x00000030
01-23 17:38:04.801  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11221333, start 595903182500
01-23 17:38:04.801  1732  3957 V MediaCodec: -- match entry for 11221333, hits our frame of 11221333
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11178666
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.801  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.802  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.18 secs
01-23 17:38:04.802  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 11605333 us
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11200000
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.802  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.20 secs
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.802  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.803  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 11626666 us
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11221333
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.803  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.22 secs
01-23 17:38:04.803  1732  3953 V NuPlayerRenderer: AudioSink write short frame count 3584 < 4096
01-23 17:38:04.803  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.803  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.804  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:38:04.805  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:38:04.805  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.805  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.805  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:04.805  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.805  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.805  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 11648000 us
01-23 17:38:04.805  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 11242666 us, flags = 0x00000030
01-23 17:38:04.805  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 3
01-23 17:38:04.805  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 11264000 us, flags = 0x00000030
01-23 17:38:04.806  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:38:04.806  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11242666, start 595905601625
01-23 17:38:04.806  1732  3957 V MediaCodec: -- match entry for 11242666, hits our frame of 11242666
01-23 17:38:04.806  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11264000, start 595906639500
01-23 17:38:04.806  1732  3957 V MediaCodec: -- match entry for 11264000, hits our frame of 11264000
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11242666
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.806  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.806  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 11669333 us
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11264000
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: }
01-23 17:38:04.807  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:04.807  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 11690666 us
01-23 17:38:04.904  1732  1804 V MediaPlayerService: [6] isPlaying: 1
01-23 17:38:04.904  3660  3660 V MediaPlayerNative: isPlaying: 1
01-23 17:38:04.904  3660  3660 V MediaPlayerNative: getCurrentPosition
01-23 17:38:04.904  1732  1732 V MediaPlayerService: getCurrentPosition
01-23 17:38:04.904  1732  1732 V MediaPlayerService: [6] getCurrentPosition = 10785
01-23 17:38:04.962  1732  3950 W AMessage: failed to post message as target looper for handler 0 is gone.
01-23 17:38:05.053  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.24 secs
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.054  1732  3953 V AudioSink: getPlayedOutDurationUs(10926324) nowUs(596431253) frames(523776) framesAt(596416929)
01-23 17:38:05.054  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.26 secs
01-23 17:38:05.054  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 5
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 2
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.054  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 6
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 0
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.054  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.054  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling fillBuffer 4
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 5 time 11285333 us, flags = 0x00000030
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 2
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 6 time 11306666 us, flags = 0x00000030
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 3
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXFillBufferDone 4 time 11328000 us, flags = 0x00000030
01-23 17:38:05.056  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] onOMXEmptyBufferDone 1
01-23 17:38:05.056  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11285333, start 595907254125
01-23 17:38:05.056  1732  3957 V MediaCodec: -- match entry for 11285333, hits our frame of 11285333
01-23 17:38:05.056  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11306666, start 595909094125
01-23 17:38:05.056  1732  3957 V MediaCodec: -- match entry for 11306666, hits our frame of 11306666
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11285333
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:05.056  1732  3957 V MediaCodec: -- Looking at startdata. presentation 11328000, start 595909907000
01-23 17:38:05.056  1732  3957 V MediaCodec: -- match entry for 11328000, hits our frame of 11328000
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder:   int32_t index = 1
01-23 17:38:05.056  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:05.057  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.29 secs
01-23 17:38:05.057  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 2 w/ time 11712000 us
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11306666
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:05.057  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.31 secs
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t index = 2
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:05.057  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 3 w/ time 11733333 us
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 2
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   size_t offset = 0
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int64_t timeUs = 11328000
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder:   int32_t flags = 1
01-23 17:38:05.057  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 2, paused = 0
01-23 17:38:05.058  1732  3953 V NuPlayerRenderer: onDrainAudioQueue: rendering audio at media time 11.33 secs
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'cdcN', target = 60) = {
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder:   int32_t callbackID = 1
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder:   int32_t index = 0
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: }
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: [audio] kWhatCodecNotify: cbID = 1, paused = 0
01-23 17:38:05.058  1732  3957 V ACodec  : [OMX.Freescale.std.audio_decoder.aac.sw-based] calling emptyBuffer 1 w/ time 11754666 us
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: [OMX.Freescale.std.audio_decoder.aac.sw-based] onMessage: AMessage(what = 'rndr', target = 60) = {
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder:   size_t buffer-ix = 1
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder:   int32_t generation = 1
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder:   size_t size = 4096
01-23 17:38:05.058  1732  3956 V NuPlayerDecoder: }
